id_vendas,data,produto,quantidade,modo_pagamento
12547,16-02-2024 13:40:00,Baguete,2,credito
12548,23-03-2024 09:28:00,Baguete,5,debito
12549,01-05-2024 14:46:00,Pão na Chapa,2,pix
12550,18-03-2024 14:57:00,Bolo de Chocolate,4,pix
12551,13-06-2024 16:16:00,Suco,1,credito
12552,02-04-2024 11:10:00,Pão de Mel,2,credito
12553,29-03-2024 14:34:00,Croissant,3,credito
12554,15-01-2024 11:15:00,Baguete,4,debito
12555,21-06-2024 16:35:00,Pão na Chapa,5,credito
12556,24-04-2024 09:30:00,Pão de Queijo,4,debito
12557,17-06-2024 09:52:00,Baguete,2,credito
12558,13-01-2024 09:53:00,Pão de Mel,2,credito
12559,04-02-2024 11:22:00,Pão Integral,4,debito
12560,11-03-2024 16:42:00,Salgado,2,pix
12561,19-01-2024 10:31:00,Suco,5,credito
12562,07-06-2024 09:39:00,Torta de Frango,1,pix
12563,08-05-2024 14:53:00,Croissant,4,credito
12564,20-05-2024 15:22:00,Suco,1,credito
12565,26-05-2024 16:14:00,Suco,3,debito
12566,05-05-2024 15:56:00,Café Pingado 150 ml,5,credito
12567,04-02-2024 14:52:00,Bolo Mole,1,credito
12568,10-01-2024 09:43:00,Pão na Chapa,5,debito
12569,19-03-2024 11:08:00,Café Filtrado 150 ml,4,pix
12570,27-04-2024 12:59:00,Pão Integral,1,credito
12571,02-06-2024 15:15:00,Rosquinha,2,credito
12572,28-04-2024 12:38:00,Café Pingado 150 ml,2,pix
12573,28-03-2024 13:27:00,Torta de Frango,3,credito
12574,15-06-2024 14:11:00,Croissant,4,credito
12575,23-02-2024 11:03:00,Baguete,4,pix
12576,20-03-2024 09:42:00,Café Espresso 50 ml,5,pix
12577,11-04-2024 09:18:00,Bolo Mole,5,credito
12578,16-04-2024 15:03:00,Café Espresso 50 ml,5,pix
12579,27-01-2024 13:29:00,Pão na Chapa,3,debito
12580,12-05-2024 16:24:00,Suco,4,credito
12581,07-04-2024 14:20:00,Café Filtrado 150 ml,1,debito
12582,29-03-2024 09:36:00,Bolo Mole,5,pix
12583,20-03-2024 08:55:00,Torta de Frango,4,debito
12584,31-05-2024 11:07:00,Suco,5,pix
12585,27-03-2024 08:04:00,Café Espresso 50 ml,1,debito
12586,21-06-2024 12:04:00,Rosquinha,4,credito
12587,23-02-2024 13:10:00,Café Filtrado 150 ml,3,credito
12588,15-02-2024 14:24:00,Pão de Queijo,4,debito
12589,04-06-2024 10:55:00,Pão Francês,3,credito
12590,17-01-2024 09:46:00,Pão Francês,4,debito
12591,17-05-2024 12:52:00,Pão na Chapa,4,debito
12592,18-02-2024 11:47:00,Torta de Frango,3,credito
12593,17-02-2024 10:20:00,Pão Francês,4,credito
12594,24-01-2024 08:59:00,Bolo de Chocolate,5,pix
12595,05-04-2024 08:35:00,Café Filtrado 150 ml,4,debito
12596,05-04-2024 14:20:00,Café Pingado 150 ml,3,debito
12597,16-01-2024 13:27:00,Bolo de Chocolate,2,pix
12598,09-03-2024 11:14:00,Café Filtrado 150 ml,4,debito
12599,04-05-2024 15:15:00,Pão de Mel,2,debito
12600,07-03-2024 12:54:00,Pão de Queijo,1,pix
12601,14-02-2024 15:58:00,Pão na Chapa,4,credito
12602,18-05-2024 10:53:00,Pão na Chapa,2,debito
12603,30-01-2024 14:54:00,Café Filtrado 150 ml,4,pix
12604,20-06-2024 11:28:00,Pão na Chapa,5,debito
12605,13-04-2024 15:16:00,Pão na Chapa,3,pix
12606,06-06-2024 08:58:00,Café Pingado 150 ml,1,debito
12607,19-02-2024 15:05:00,Pão Integral,1,credito
12608,20-03-2024 11:16:00,Torta de Frango,2,credito
12609,17-06-2024 13:52:00,Bolo Mole,4,credito
12610,15-05-2024 14:09:00,Bolo de Chocolate,5,pix
12611,10-03-2024 09:27:00,Baguete,5,debito
12612,15-06-2024 12:30:00,Suco,5,credito
12613,03-04-2024 09:32:00,Suco,1,credito
12614,03-06-2024 08:33:00,Rosquinha,3,debito
12615,13-02-2024 15:58:00,Café Filtrado 150 ml,5,debito
12616,04-05-2024 08:44:00,Pão de Mel,5,debito
12617,13-04-2024 15:11:00,Pão Francês,3,debito
12618,05-04-2024 09:16:00,Café Pingado 150 ml,5,pix
12619,18-02-2024 16:34:00,Pão de Queijo,5,pix
12620,12-03-2024 11:39:00,Suco,3,debito
12621,14-01-2024 16:22:00,Suco,1,pix
12622,15-03-2024 09:30:00,Torta de Frango,1,debito
12623,18-04-2024 08:56:00,Café Pingado 150 ml,4,credito
12624,18-04-2024 10:38:00,Baguete,4,pix
12625,02-05-2024 15:57:00,Rosquinha,3,pix
12626,30-03-2024 09:17:00,Bolo de Chocolate,2,debito
12627,17-01-2024 08:42:00,Salgado,5,debito
12628,15-04-2024 09:34:00,Pão de Queijo,3,credito
12629,09-03-2024 15:04:00,Café Filtrado 150 ml,4,credito
12630,09-03-2024 10:36:00,Café Espresso 50 ml,5,debito
12631,07-03-2024 10:25:00,Rosquinha,3,pix
12632,24-03-2024 15:09:00,Baguete,5,debito
12633,07-04-2024 16:15:00,Pão de Mel,2,pix
12634,20-02-2024 16:03:00,Suco,3,credito
12635,05-03-2024 12:31:00,Café Filtrado 150 ml,3,debito
12636,13-03-2024 15:37:00,Baguete,5,debito
12637,19-05-2024 09:02:00,Pão de Queijo,4,credito
12638,05-05-2024 13:23:00,Bolo de Chocolate,5,pix
12639,14-03-2024 11:50:00,Salgado,5,credito
12640,20-04-2024 16:04:00,Baguete,2,debito
12641,14-04-2024 11:52:00,Café Filtrado 150 ml,5,debito
12642,03-03-2024 15:47:00,Baguete,3,credito
12643,26-05-2024 15:27:00,Pão na Chapa,2,credito
12644,24-01-2024 11:52:00,Pão Integral,2,debito
12645,25-01-2024 14:05:00,Bolo Mole,4,credito
12646,19-02-2024 12:35:00,Croissant,4,debito
12647,30-01-2024 08:44:00,Bolo Mole,5,pix
12648,07-04-2024 08:17:00,Baguete,1,debito
12649,29-02-2024 15:49:00,Bolo Mole,1,credito
12650,14-01-2024 16:40:00,Café Espresso 50 ml,4,pix
12651,21-03-2024 15:01:00,Suco,1,pix
12652,11-06-2024 15:37:00,Torta de Frango,2,debito
12653,15-05-2024 08:47:00,Torta de Frango,4,debito
12654,11-02-2024 08:41:00,Pão Integral,5,debito
12655,30-01-2024 15:25:00,Pão de Mel,1,debito
12656,29-03-2024 11:23:00,Pão de Mel,4,pix
12657,01-04-2024 11:59:00,Bolo Mole,4,debito
12658,20-03-2024 14:12:00,Salgado,1,pix
12659,04-02-2024 09:37:00,Rosquinha,2,credito
12660,01-02-2024 13:52:00,Baguete,4,credito
12661,06-02-2024 08:21:00,Croissant,3,credito
12662,14-02-2024 13:14:00,Café Pingado 150 ml,1,debito
12663,23-03-2024 14:44:00,Suco,3,pix
12664,26-05-2024 13:13:00,Bolo Mole,2,pix
12665,16-01-2024 15:47:00,Pão Francês,5,pix
12666,27-05-2024 10:18:00,Café Espresso 50 ml,2,debito
12667,20-02-2024 11:09:00,Café Filtrado 150 ml,5,pix
12668,29-04-2024 09:54:00,Suco,4,pix
12669,09-02-2024 14:19:00,Baguete,1,pix
12670,12-04-2024 11:27:00,Pão de Queijo,2,debito
12671,09-03-2024 16:47:00,Café Espresso 50 ml,4,credito
12672,23-04-2024 08:16:00,Pão na Chapa,5,credito
12673,11-05-2024 15:17:00,Pão de Queijo,1,credito
12674,02-05-2024 14:00:00,Salgado,3,credito
12675,20-03-2024 10:42:00,Suco,2,debito
12676,23-02-2024 14:26:00,Salgado,5,debito
12677,30-01-2024 15:12:00,Suco,5,pix
12678,23-02-2024 15:57:00,Salgado,5,debito
12679,29-03-2024 13:57:00,Baguete,5,debito
12680,04-06-2024 11:02:00,Bolo de Chocolate,5,debito
12681,19-03-2024 13:15:00,Baguete,4,credito
12682,06-05-2024 10:49:00,Pão de Queijo,2,pix
12683,28-03-2024 15:20:00,Suco,5,credito
12684,12-03-2024 12:14:00,Bolo Mole,5,credito
12685,26-05-2024 09:52:00,Rosquinha,1,credito
12686,23-02-2024 13:41:00,Café Filtrado 150 ml,1,debito
12687,10-04-2024 13:01:00,Café Filtrado 150 ml,4,debito
12688,09-01-2024 13:55:00,Café Espresso 50 ml,2,credito
12689,27-05-2024 15:02:00,Café Espresso 50 ml,2,pix
12690,15-01-2024 16:52:00,Pão na Chapa,1,debito
12691,30-01-2024 13:34:00,Salgado,4,pix
12692,03-03-2024 15:53:00,Pão na Chapa,2,credito
12693,11-03-2024 08:29:00,Pão Francês,1,pix
12694,11-06-2024 09:46:00,Bolo de Chocolate,5,debito
12695,29-03-2024 09:27:00,Café Espresso 50 ml,5,credito
12696,20-04-2024 13:31:00,Torta de Frango,5,pix
12697,23-05-2024 14:46:00,Torta de Frango,3,pix
12698,07-06-2024 15:37:00,Rosquinha,4,debito
12699,15-04-2024 10:13:00,Pão na Chapa,5,debito
12700,13-05-2024 12:56:00,Salgado,1,pix
12701,24-06-2024 12:20:00,Café Pingado 150 ml,5,credito
12702,24-05-2024 11:43:00,Pão de Queijo,2,debito
12703,07-03-2024 10:08:00,Pão na Chapa,2,pix
12704,29-02-2024 13:08:00,Pão Integral,1,debito
12705,17-03-2024 08:24:00,Salgado,3,pix
12706,18-02-2024 10:34:00,Café Filtrado 150 ml,4,credito
12707,01-03-2024 10:15:00,Croissant,5,debito
12708,12-04-2024 08:44:00,Café Filtrado 150 ml,1,pix
12709,18-01-2024 08:49:00,Pão Integral,1,credito
12710,20-06-2024 11:20:00,Pão de Mel,4,debito
12711,11-06-2024 16:51:00,Pão de Mel,5,debito
12712,23-01-2024 09:13:00,Bolo Mole,4,pix
12713,18-02-2024 10:30:00,Rosquinha,3,credito
12714,16-05-2024 10:02:00,Pão Integral,1,debito
12715,01-04-2024 16:25:00,Café Filtrado 150 ml,2,credito
12716,08-01-2024 08:20:00,Torta de Frango,1,debito
12717,10-01-2024 09:07:00,Rosquinha,2,pix
12718,18-01-2024 14:37:00,Pão de Mel,3,credito
12719,14-02-2024 11:57:00,Baguete,3,debito
12720,08-05-2024 08:50:00,Pão na Chapa,2,debito
12721,12-02-2024 10:21:00,Pão de Mel,4,credito
12722,24-03-2024 09:56:00,Baguete,4,pix
12723,05-04-2024 10:59:00,Rosquinha,5,debito
12724,04-06-2024 09:15:00,Torta de Frango,2,pix
12725,22-04-2024 11:20:00,Pão Francês,4,credito
12726,14-02-2024 12:44:00,Café Espresso 50 ml,3,pix
12727,07-04-2024 15:25:00,Pão de Mel,5,pix
12728,21-05-2024 10:06:00,Pão Francês,4,debito
12729,28-05-2024 13:46:00,Pão Integral,5,debito
12730,12-03-2024 08:59:00,Café Pingado 150 ml,4,pix
12731,25-01-2024 16:07:00,Café Espresso 50 ml,3,credito
12732,07-06-2024 11:01:00,Bolo de Chocolate,5,credito
12733,04-06-2024 14:23:00,Salgado,5,debito
12734,15-03-2024 10:17:00,Pão Francês,3,debito
12735,01-06-2024 14:36:00,Pão Integral,5,pix
12736,18-06-2024 16:07:00,Salgado,3,pix
12737,02-05-2024 14:44:00,Croissant,4,debito
12738,06-06-2024 14:32:00,Pão de Queijo,1,pix
12739,24-06-2024 09:25:00,Bolo de Chocolate,1,credito
12740,27-01-2024 16:29:00,Pão Francês,5,debito
12741,13-06-2024 14:50:00,Café Filtrado 150 ml,5,pix
12742,22-02-2024 14:11:00,Pão Integral,4,credito
12743,24-06-2024 10:40:00,Croissant,1,debito
12744,27-04-2024 14:48:00,Bolo Mole,1,pix
12745,06-05-2024 08:35:00,Torta de Frango,4,credito
12746,03-03-2024 10:57:00,Rosquinha,5,pix
12747,05-02-2024 11:56:00,Baguete,5,debito
12748,13-05-2024 15:19:00,Torta de Frango,4,debito
12749,15-05-2024 08:21:00,Croissant,2,credito
12750,16-04-2024 10:33:00,Pão Integral,2,credito
12751,11-04-2024 15:34:00,Torta de Frango,4,debito
12752,08-03-2024 14:02:00,Croissant,2,debito
12753,25-01-2024 13:20:00,Bolo de Chocolate,3,debito
12754,12-03-2024 13:24:00,Pão de Mel,4,credito
12755,10-02-2024 15:09:00,Baguete,4,debito
12756,22-06-2024 10:25:00,Pão na Chapa,5,debito
12757,02-02-2024 12:43:00,Torta de Frango,1,pix
12758,03-05-2024 15:50:00,Torta de Frango,2,credito
12759,28-03-2024 10:56:00,Café Filtrado 150 ml,2,credito
12760,09-01-2024 10:30:00,Baguete,5,credito
12761,14-02-2024 08:33:00,Rosquinha,4,debito
12762,26-03-2024 14:25:00,Rosquinha,1,credito
12763,13-02-2024 11:46:00,Pão Francês,4,credito
12764,04-02-2024 08:45:00,Croissant,1,pix
12765,05-02-2024 16:46:00,Café Pingado 150 ml,5,credito
12766,18-04-2024 16:10:00,Baguete,5,credito
12767,03-05-2024 13:59:00,Café Pingado 150 ml,2,debito
12768,07-04-2024 10:44:00,Torta de Frango,3,debito
12769,28-04-2024 13:59:00,Café Pingado 150 ml,5,credito
12770,13-01-2024 08:45:00,Suco,3,debito
12771,14-01-2024 08:19:00,Pão Integral,5,pix
12772,24-05-2024 13:06:00,Pão Integral,1,pix
12773,22-03-2024 14:52:00,Croissant,5,debito
12774,17-03-2024 13:45:00,Pão Integral,1,credito
12775,25-01-2024 16:00:00,Croissant,2,credito
12776,21-06-2024 08:26:00,Bolo Mole,5,debito
12777,26-05-2024 16:13:00,Café Filtrado 150 ml,3,credito
12778,23-01-2024 08:53:00,Rosquinha,5,credito
12779,25-01-2024 08:28:00,Café Pingado 150 ml,2,credito
12780,22-05-2024 15:10:00,Baguete,5,debito
12781,18-04-2024 09:24:00,Café Filtrado 150 ml,1,credito
12782,04-03-2024 10:49:00,Bolo de Chocolate,2,pix
12783,21-05-2024 11:33:00,Baguete,5,debito
12784,16-06-2024 14:48:00,Café Pingado 150 ml,2,pix
12785,25-05-2024 12:28:00,Pão Francês,5,pix
12786,02-03-2024 14:13:00,Salgado,5,pix
12787,04-05-2024 14:03:00,Pão na Chapa,5,pix
12788,18-06-2024 12:09:00,Café Pingado 150 ml,4,pix
12789,08-04-2024 15:11:00,Café Espresso 50 ml,5,pix
12790,09-04-2024 12:43:00,Pão de Queijo,5,credito
12791,21-04-2024 09:31:00,Suco,5,credito
12792,18-06-2024 14:15:00,Café Pingado 150 ml,5,credito
12793,14-01-2024 13:02:00,Baguete,3,pix
12794,30-04-2024 12:45:00,Pão na Chapa,4,credito
12795,11-05-2024 14:40:00,Bolo Mole,4,debito
12796,28-05-2024 08:25:00,Bolo de Chocolate,2,debito
12797,06-06-2024 12:44:00,Pão de Mel,4,credito
12798,10-01-2024 13:41:00,Café Pingado 150 ml,5,debito
12799,13-02-2024 13:10:00,Bolo Mole,4,debito
12800,03-02-2024 14:49:00,Café Filtrado 150 ml,3,debito
12801,30-01-2024 13:11:00,Baguete,5,credito
12802,19-03-2024 14:19:00,Café Pingado 150 ml,3,pix
12803,08-03-2024 08:48:00,Bolo de Chocolate,5,debito
12804,11-01-2024 10:02:00,Café Pingado 150 ml,5,debito
12805,09-06-2024 12:30:00,Pão Francês,2,credito
12806,22-04-2024 10:29:00,Baguete,2,pix
12807,27-04-2024 16:24:00,Pão de Queijo,1,pix
12808,24-04-2024 09:19:00,Pão de Mel,5,pix
12809,04-06-2024 09:52:00,Pão Integral,3,pix
12810,11-03-2024 12:33:00,Baguete,1,credito
12811,10-06-2024 14:44:00,Suco,1,credito
12812,14-04-2024 09:48:00,Croissant,3,debito
12813,03-02-2024 10:29:00,Croissant,5,debito
12814,02-03-2024 12:54:00,Croissant,5,credito
12815,30-05-2024 09:09:00,Pão Integral,2,debito
12816,31-01-2024 14:03:00,Café Pingado 150 ml,4,credito
12817,05-04-2024 08:14:00,Torta de Frango,3,debito
12818,12-03-2024 09:57:00,Bolo de Chocolate,4,credito
12819,13-02-2024 10:21:00,Café Pingado 150 ml,3,debito
12820,19-04-2024 14:03:00,Pão na Chapa,2,pix
12821,16-06-2024 08:41:00,Rosquinha,5,debito
12822,19-04-2024 12:01:00,Salgado,2,credito
12823,21-05-2024 08:42:00,Bolo Mole,4,debito
12824,04-06-2024 09:46:00,Torta de Frango,2,pix
12825,25-05-2024 09:24:00,Pão na Chapa,5,pix
12826,02-06-2024 12:59:00,Torta de Frango,5,debito
12827,31-03-2024 10:33:00,Café Espresso 50 ml,3,credito
12828,16-05-2024 12:01:00,Café Espresso 50 ml,1,debito
12829,08-04-2024 08:29:00,Bolo de Chocolate,3,pix
12830,11-02-2024 15:42:00,Salgado,1,debito
12831,10-02-2024 14:24:00,Croissant,2,debito
12832,21-03-2024 11:27:00,Rosquinha,3,pix
12833,21-03-2024 16:08:00,Baguete,4,credito
12834,03-04-2024 16:09:00,Café Filtrado 150 ml,1,debito
12835,20-02-2024 13:01:00,Suco,1,pix
12836,01-03-2024 09:40:00,Pão de Mel,1,credito
12837,11-06-2024 09:00:00,Torta de Frango,1,debito
12838,06-03-2024 09:39:00,Rosquinha,3,pix
12839,21-02-2024 13:48:00,Suco,3,credito
12840,02-04-2024 12:25:00,Suco,4,credito
12841,15-01-2024 16:57:00,Croissant,3,debito
12842,10-01-2024 13:25:00,Pão de Mel,2,pix
12843,07-05-2024 11:59:00,Pão na Chapa,1,credito
12844,09-01-2024 14:19:00,Bolo Mole,3,debito
12845,19-03-2024 12:50:00,Croissant,2,pix
12846,26-01-2024 12:28:00,Pão Francês,2,pix
12847,03-02-2024 12:21:00,Bolo Mole,1,credito
12848,23-01-2024 09:02:00,Pão de Queijo,3,debito
12849,03-06-2024 10:05:00,Salgado,4,debito
12850,19-04-2024 09:44:00,Salgado,5,debito
12851,28-04-2024 11:16:00,Café Espresso 50 ml,3,debito
12852,03-03-2024 15:58:00,Salgado,1,pix
12853,17-04-2024 09:42:00,Pão de Mel,5,credito
12854,21-06-2024 13:47:00,Pão Integral,4,credito
12855,13-06-2024 11:56:00,Croissant,5,debito
12856,14-04-2024 08:40:00,Café Pingado 150 ml,4,pix
12857,24-03-2024 16:39:00,Bolo de Chocolate,5,pix
12858,02-06-2024 15:32:00,Pão de Mel,5,pix
12859,11-02-2024 15:29:00,Pão de Mel,1,pix
12860,15-06-2024 10:11:00,Pão Integral,2,credito
12861,01-03-2024 15:37:00,Croissant,2,debito
12862,13-05-2024 13:11:00,Rosquinha,5,debito
12863,07-04-2024 13:03:00,Pão na Chapa,5,pix
12864,10-03-2024 10:25:00,Pão Integral,3,pix
12865,03-02-2024 14:17:00,Pão Integral,2,pix
12866,10-06-2024 14:40:00,Bolo Mole,5,credito
12867,31-03-2024 14:28:00,Bolo Mole,4,debito
12868,02-04-2024 09:16:00,Pão Integral,2,credito
12869,25-03-2024 12:27:00,Baguete,3,pix
12870,22-02-2024 12:13:00,Pão de Queijo,4,credito
12871,25-01-2024 09:29:00,Pão na Chapa,4,debito
12872,07-05-2024 16:46:00,Pão Francês,5,pix
12873,31-01-2024 08:00:00,Bolo de Chocolate,1,debito
12874,05-05-2024 14:18:00,Pão Integral,1,debito
12875,06-04-2024 08:14:00,Salgado,3,credito
12876,23-04-2024 09:21:00,Salgado,2,credito
12877,01-04-2024 11:48:00,Suco,4,credito
12878,12-04-2024 14:42:00,Suco,5,pix
12879,23-04-2024 12:04:00,Salgado,1,debito
12880,04-04-2024 15:23:00,Café Pingado 150 ml,5,pix
12881,24-03-2024 12:15:00,Café Espresso 50 ml,1,pix
12882,15-01-2024 15:02:00,Rosquinha,1,credito
12883,19-04-2024 12:07:00,Baguete,4,debito
12884,08-06-2024 16:40:00,Pão de Queijo,1,pix
12885,08-02-2024 09:02:00,Rosquinha,3,debito
12886,10-03-2024 10:42:00,Pão Francês,3,credito
12887,20-04-2024 16:42:00,Bolo Mole,3,debito
12888,15-04-2024 12:56:00,Rosquinha,3,pix
12889,19-03-2024 15:58:00,Café Espresso 50 ml,1,pix
12890,26-04-2024 09:15:00,Bolo Mole,5,credito
12891,08-03-2024 14:49:00,Croissant,2,debito
12892,07-04-2024 15:08:00,Salgado,4,pix
12893,13-02-2024 08:23:00,Baguete,1,pix
12894,18-06-2024 10:10:00,Bolo Mole,4,debito
12895,28-03-2024 14:21:00,Bolo de Chocolate,1,credito
12896,25-05-2024 11:39:00,Café Pingado 150 ml,4,pix
12897,22-06-2024 08:53:00,Bolo de Chocolate,4,credito
12898,31-05-2024 13:33:00,Rosquinha,3,debito
12899,27-03-2024 13:41:00,Café Filtrado 150 ml,2,credito
12900,15-02-2024 13:28:00,Café Filtrado 150 ml,2,debito
12901,26-01-2024 16:51:00,Café Filtrado 150 ml,5,credito
12902,25-01-2024 08:37:00,Salgado,4,pix
12903,19-06-2024 08:09:00,Rosquinha,2,credito
12904,21-02-2024 10:04:00,Café Filtrado 150 ml,3,pix
12905,19-06-2024 12:19:00,Pão de Mel,5,pix
12906,26-05-2024 09:52:00,Rosquinha,3,debito
12907,04-03-2024 16:11:00,Bolo Mole,2,credito
12908,29-02-2024 12:31:00,Café Pingado 150 ml,5,pix
12909,27-03-2024 12:33:00,Pão Francês,4,debito
12910,15-06-2024 08:50:00,Suco,3,pix
12911,26-02-2024 13:24:00,Pão Francês,3,pix
12912,13-06-2024 14:45:00,Torta de Frango,3,debito
12913,02-05-2024 13:12:00,Rosquinha,3,pix
12914,23-02-2024 09:37:00,Café Filtrado 150 ml,3,pix
12915,24-03-2024 15:41:00,Bolo de Chocolate,2,credito
12916,28-05-2024 14:07:00,Pão Integral,1,pix
12917,10-02-2024 10:18:00,Rosquinha,1,credito
12918,01-06-2024 13:37:00,Bolo de Chocolate,4,pix
12919,20-01-2024 16:58:00,Bolo de Chocolate,3,credito
12920,21-05-2024 13:30:00,Salgado,5,debito
12921,26-02-2024 08:23:00,Café Pingado 150 ml,4,credito
12922,12-04-2024 11:06:00,Baguete,1,pix
12923,29-01-2024 16:10:00,Pão Integral,5,credito
12924,02-06-2024 12:00:00,Baguete,4,pix
12925,09-03-2024 14:50:00,Pão Francês,2,debito
12926,10-03-2024 10:07:00,Café Filtrado 150 ml,2,pix
12927,11-01-2024 14:47:00,Café Espresso 50 ml,3,debito
12928,25-01-2024 11:25:00,Pão na Chapa,1,credito
12929,21-02-2024 15:42:00,Baguete,4,credito
12930,06-06-2024 08:05:00,Bolo Mole,1,debito
12931,21-02-2024 12:14:00,Café Espresso 50 ml,5,pix
12932,07-04-2024 13:43:00,Pão Francês,2,pix
12933,28-04-2024 10:40:00,Suco,1,debito
12934,22-04-2024 11:56:00,Baguete,3,debito
12935,10-03-2024 11:17:00,Pão de Queijo,5,pix
12936,22-06-2024 11:21:00,Pão Integral,2,debito
12937,10-01-2024 13:39:00,Pão de Queijo,3,debito
12938,27-02-2024 16:46:00,Café Pingado 150 ml,2,credito
12939,04-03-2024 12:10:00,Pão de Queijo,1,credito
12940,11-03-2024 09:26:00,Croissant,1,credito
12941,14-04-2024 08:34:00,Café Espresso 50 ml,1,debito
12942,23-01-2024 10:43:00,Baguete,5,debito
12943,10-04-2024 10:34:00,Bolo Mole,2,debito
12944,01-06-2024 12:15:00,Torta de Frango,3,pix
12945,20-02-2024 12:38:00,Rosquinha,2,debito
12946,04-04-2024 13:16:00,Rosquinha,4,debito
12947,29-03-2024 12:39:00,Torta de Frango,2,pix
12948,06-06-2024 16:26:00,Café Filtrado 150 ml,3,debito
12949,02-03-2024 16:04:00,Pão de Mel,1,credito
12950,08-03-2024 10:21:00,Pão de Queijo,3,pix
12951,14-06-2024 16:14:00,Pão na Chapa,1,debito
12952,01-04-2024 10:50:00,Café Pingado 150 ml,5,pix
12953,29-03-2024 11:05:00,Torta de Frango,2,credito
12954,31-05-2024 09:14:00,Café Pingado 150 ml,5,debito
12955,09-03-2024 10:28:00,Café Espresso 50 ml,2,debito
12956,12-04-2024 12:25:00,Café Filtrado 150 ml,2,pix
12957,26-05-2024 11:41:00,Pão Francês,2,pix
12958,07-03-2024 09:05:00,Café Pingado 150 ml,5,debito
12959,10-06-2024 12:58:00,Croissant,5,debito
12960,19-01-2024 10:38:00,Pão de Queijo,4,debito
12961,13-05-2024 15:25:00,Pão na Chapa,1,debito
12962,02-02-2024 10:55:00,Pão Integral,3,pix
12963,30-05-2024 11:01:00,Suco,2,credito
12964,09-03-2024 14:00:00,Pão Francês,4,credito
12965,07-04-2024 11:35:00,Baguete,3,credito
12966,04-06-2024 10:11:00,Café Espresso 50 ml,3,debito
12967,01-04-2024 15:13:00,Torta de Frango,2,debito
12968,05-06-2024 16:21:00,Baguete,5,credito
12969,16-01-2024 11:14:00,Pão de Mel,2,debito
12970,14-04-2024 14:53:00,Torta de Frango,2,credito
12971,18-02-2024 08:09:00,Pão na Chapa,5,debito
12972,28-01-2024 08:17:00,Torta de Frango,4,pix
12973,10-03-2024 08:44:00,Bolo de Chocolate,1,credito
12974,01-02-2024 12:56:00,Bolo de Chocolate,3,credito
12975,21-03-2024 10:39:00,Salgado,5,debito
12976,12-02-2024 08:27:00,Pão Francês,3,pix
12977,16-02-2024 14:43:00,Café Pingado 150 ml,3,pix
12978,17-04-2024 16:53:00,Salgado,4,debito
12979,11-06-2024 10:59:00,Torta de Frango,1,pix
12980,29-01-2024 12:28:00,Salgado,4,credito
12981,27-01-2024 08:50:00,Pão Integral,1,pix
12982,23-01-2024 16:53:00,Baguete,4,credito
12983,30-01-2024 14:10:00,Pão de Queijo,5,pix
12984,31-05-2024 12:19:00,Bolo Mole,2,pix
12985,18-03-2024 08:43:00,Bolo de Chocolate,3,credito
12986,21-05-2024 16:55:00,Pão Francês,5,debito
12987,04-03-2024 13:38:00,Torta de Frango,5,pix
12988,10-06-2024 08:05:00,Café Filtrado 150 ml,3,debito
12989,07-06-2024 10:09:00,Croissant,4,pix
12990,07-04-2024 15:55:00,Pão Integral,5,pix
12991,02-04-2024 11:17:00,Pão Francês,5,pix
12992,20-06-2024 09:32:00,Pão Francês,2,debito
12993,28-02-2024 12:16:00,Bolo Mole,4,credito
12994,06-02-2024 09:34:00,Torta de Frango,4,credito
12995,17-03-2024 14:47:00,Baguete,1,pix
12996,17-05-2024 14:08:00,Pão Francês,3,credito
12997,18-06-2024 13:48:00,Pão de Queijo,3,credito
12998,19-06-2024 08:16:00,Café Filtrado 150 ml,2,pix
12999,22-05-2024 15:26:00,Croissant,3,credito
13000,23-04-2024 11:43:00,Pão de Mel,2,credito
13001,28-04-2024 13:50:00,Baguete,4,debito
13002,24-02-2024 13:09:00,Café Espresso 50 ml,2,debito
13003,13-03-2024 08:01:00,Café Espresso 50 ml,4,debito
13004,27-01-2024 15:31:00,Torta de Frango,1,pix
13005,07-06-2024 14:41:00,Croissant,1,pix
13006,15-01-2024 13:11:00,Suco,3,debito
13007,19-03-2024 11:02:00,Café Espresso 50 ml,1,credito
13008,03-03-2024 12:24:00,Pão de Queijo,4,debito
13009,08-06-2024 11:10:00,Café Pingado 150 ml,5,debito
13010,07-05-2024 13:43:00,Pão na Chapa,4,debito
13011,12-03-2024 13:33:00,Café Espresso 50 ml,1,pix
13012,25-05-2024 16:49:00,Pão na Chapa,5,pix
13013,16-05-2024 14:56:00,Salgado,4,debito
13014,29-05-2024 13:35:00,Torta de Frango,4,credito
13015,01-04-2024 12:11:00,Pão Francês,3,pix
13016,08-04-2024 10:29:00,Baguete,2,credito
13017,01-05-2024 09:19:00,Salgado,2,debito
13018,14-03-2024 10:24:00,Café Filtrado 150 ml,1,credito
13019,10-03-2024 09:27:00,Bolo de Chocolate,4,pix
13020,13-05-2024 14:34:00,Baguete,5,pix
13021,17-04-2024 14:17:00,Baguete,2,credito
13022,05-03-2024 10:50:00,Bolo Mole,1,credito
13023,02-05-2024 14:03:00,Pão Francês,3,credito
13024,04-04-2024 14:33:00,Baguete,5,pix
13025,25-01-2024 11:22:00,Salgado,2,pix
13026,17-02-2024 11:07:00,Torta de Frango,2,pix
13027,17-06-2024 15:05:00,Croissant,1,debito
